favorite_count,full_text,lang,quote_count,reply_count,retweet_count,username,remove_user,cleaning,tokenized_Content
9,Kai Sotto turned in his best performance in national team uniform while Justin Brownlee put on the finishing touches as Gilas Pilipinas finally ended the New Zealand jinx 93-89 in the 2025 FIBA Asia Cup Qualifiers at the Mall of Asia Arena on Thursday Nov. 21.,en,0.0,0.0,1.0,manilabulletin,Kai Sotto turned in his best performance in national team uniform while Justin Brownlee put on the finishing touches as Gilas Pilipinas finally ended the New Zealand jinx 93-89 in the 2025 FIBA Asia Cup Qualifiers at the Mall of Asia Arena on Thursday Nov. 21.,Kai Sotto turned in his best performance in national team uniform while Justin Brownlee put on the finishing touches as Gilas Pilipinas finally ended the New Zealand jinx in the FIBA Asia Cup Qualifiers at the Mall of Asia Arena on Thursday Nov ,"['""Kai""', '""Sotto""', '""turned""', '""in""', '""his""', '""best""', '""performance""', '""in""', '""national""', '""team""', '""uniform""', '""while""', '""Justin""', '""Brownlee""', '""put""', '""on""', '""the""', '""finishing""', '""touches""', '""as""', '""Gilas""', '""Pilipinas""', '""finally""', '""ended""', '""the""', '""New""', '""Zealand""', '""jinx""', '""93-89""', '""in""', '""the""', '""2025""', '""FIBA""', '""Asia""', '""Cup""', '""Qualifiers""', '""at""', '""the""', '""Mall""', '""of""', '""Asia""', '""Arena""', '""on""', '""Thursday""', '""Nov.""', '""21""', '"".""']"
364,cait is a laufey girl and vi a hozier one,en,8.0,4.0,43.0,vibicep,cait is a laufey girl and vi a hozier one,cait is a laufey girl and vi a hozier one,"['""cait""', '""is""', '""a""', '""laufey""', '""girl""', '""and""', '""vi""', '""a""', '""hozier""', '""one""']"
3937,I fear no skz display name will ever go as hard as 樂 did,en,38.0,32.0,359.0,vi3racha,I fear no skz display name will ever go as hard as 樂 did,I fear no skz display name will ever go as hard as did,"['""I""', '""fear""', '""no""', '""skz""', '""display""', '""name""', '""will""', '""ever""', '""go""', '""as""', '""hard""', '""as""', '""樂""', '""did""']"
2258,someone on tiktok said viktor got nuked before he could give vi top surgery ,en,22.0,16.0,179.0,necrofemmes,someone on tiktok said viktor got nuked before he could give vi top surgery ,someone on tiktok said viktor got nuked before he could give vi top surgery ,"['""someone""', '""on""', '""tiktok""', '""said""', '""viktor""', '""got""', '""nuked""', '""before""', '""he""', '""could""', '""give""', '""vi""', '""top""', '""surgery""']"
551,you're not a rhaenyra loyalist if you exclude helaena from the greens,en,14.0,17.0,64.0,cerseify,you're not a rhaenyra loyalist if you exclude helaena from the greens,you re not a rhaenyra loyalist if you exclude helaena from the greens,"['""you""', '""\'re""', '""not""', '""a""', '""rhaenyra""', '""loyalist""', '""if""', '""you""', '""exclude""', '""helaena""', '""from""', '""the""', '""greens""']"
57,Got to pray a rosary with a pentecostal today they loved it! Pray for their conversion,en,0.0,4.0,6.0,ChristusVi5928,Got to pray a rosary with a pentecostal today they loved it! Pray for their conversion,Got to pray a rosary with a pentecostal today they loved it Pray for their conversion,"['""Got""', '""to""', '""pray""', '""a""', '""rosary""', '""with""', '""a""', '""pentecostal""', '""today""', '""they""', '""loved""', '""it""', '""!""', '""Pray""', '""for""', '""their""', '""conversion""']"
986,dating is so scary bc what if he isn t the head of the oak family :(,en,10.0,5.0,179.0,H4L0VI4N,dating is so scary bc what if he isn t the head of the oak family :(,dating is so scary bc what if he isn t the head of the oak family ,"['""dating""', '""is""', '""so""', '""scary""', '""bc""', '""what""', '""if""', '""he""', '""isn""', '""t""', '""the""', '""head""', '""of""', '""the""', '""oak""', '""family""', '"":""', '""(""']"
20,At the end of the day users have the last word They hold the ultimate power to decide whether a project is successful or not → They dictate the price → They dictate the attention Take care of them or your project will lose potential even before it launches,en,1.0,2.0,1.0,TheVanderWal,At the end of the day users have the last word They hold the ultimate power to decide whether a project is successful or not → They dictate the price → They dictate the attention Take care of them or your project will lose potential even before it launches,At the end of the day users have the last word They hold the ultimate power to decide whether a project is successful or not They dictate the price They dictate the attention Take care of them or your project will lose potential even before it launches,"['""At""', '""the""', '""end""', '""of""', '""the""', '""day""', '""users""', '""have""', '""the""', '""last""', '""word""', '""They""', '""hold""', '""the""', '""ultimate""', '""power""', '""to""', '""decide""', '""whether""', '""a""', '""project""', '""is""', '""successful""', '""or""', '""not""', '""→""', '""They""', '""dictate""', '""the""', '""price""', '""→""', '""They""', '""dictate""', '""the""', '""attention""', '""Take""', '""care""', '""of""', '""them""', '""or""', '""your""', '""project""', '""will""', '""lose""', '""potential""', '""even""', '""before""', '""it""', '""launches""']"
22980,if caitlyn dies im killing myself if jinx dies im killing myself if vi dies im killing myself,en,178.0,68.0,4098.0,rriarring,if caitlyn dies im killing myself if jinx dies im killing myself if vi dies im killing myself,if caitlyn dies im killing myself if jinx dies im killing myself if vi dies im killing myself,"['""if""', '""caitlyn""', '""dies""', '""im""', '""killing""', '""myself""', '""if""', '""jinx""', '""dies""', '""im""', '""killing""', '""myself""', '""if""', '""vi""', '""dies""', '""im""', '""killing""', '""myself""']"
18,Live Magic ML,en,1.0,8.0,0.0,ProfitVIPs,Live Magic ML,Live Magic ML,"['""Live""', '""Magic""', '""ML""']"
339,every time someone ships Vi with Jayce an angel loses their wings,en,1.0,8.0,24.0,GordaChechona,every time someone ships Vi with Jayce an angel loses their wings,every time someone ships Vi with Jayce an angel loses their wings,"['""every""', '""time""', '""someone""', '""ships""', '""Vi""', '""with""', '""Jayce""', '""an""', '""angel""', '""loses""', '""their""', '""wings""']"
348,Arcane writers can spend years developing them characters and i still will make Mel Jinx s auntie Isha her grandchild Sevika her wife those two random cute babies in the firelight s hideout her daughters and Caitlyn her younger sister. this is my reality,en,2.0,5.0,32.0,eifavoritedango,Arcane writers can spend years developing them characters and i still will make Mel Jinx s auntie Isha her grandchild Sevika her wife those two random cute babies in the firelight s hideout her daughters and Caitlyn her younger sister. this is my reality,Arcane writers can spend years developing them characters and i still will make Mel Jinx s auntie Isha her grandchild Sevika her wife those two random cute babies in the firelight s hideout her daughters and Caitlyn her younger sister this is my reality,"['""Arcane""', '""writers""', '""can""', '""spend""', '""years""', '""developing""', '""them""', '""characters""', '""and""', '""i""', '""still""', '""will""', '""make""', '""Mel""', '""Jinx""', '""s""', '""auntie""', '""Isha""', '""her""', '""grandchild""', '""Sevika""', '""her""', '""wife""', '""those""', '""two""', '""random""', '""cute""', '""babies""', '""in""', '""the""', '""firelight""', '""s""', '""hideout""', '""her""', '""daughters""', '""and""', '""Caitlyn""', '""her""', '""younger""', '""sister""', '"".""', '""this""', '""is""', '""my""', '""reality""']"
115,league vi cannot out-do you vi arcane get UP this isnt life,en,0.0,2.0,12.0,butchvrse,league vi cannot out-do you vi arcane get UP this isnt life,league vi cannot out do you vi arcane get UP this isnt life,"['""league""', '""vi""', '""can""', '""not""', '""out-do""', '""you""', '""vi""', '""arcane""', '""get""', '""UP""', '""this""', '""isnt""', '""life""']"
92,Lookalike contest for xiu_shoegaze in my room but I just shoot everyone at entrance,en,0.0,4.0,5.0,trulycaring,Lookalike contest for xiu_shoegaze in my room but I just shoot everyone at entrance,Lookalike contest for xiu_shoegaze in my room but I just shoot everyone at entrance,"['""Lookalike""', '""contest""', '""for""', '""xiu_shoegaze""', '""in""', '""my""', '""room""', '""but""', '""I""', '""just""', '""shoot""', '""everyone""', '""at""', '""entrance""']"
720,vi only smacked isha as a reflex because she chomped down on vi s arm like a chicken wing STOP SPREADING LIES,en,1.0,3.0,57.0,thickskullvi,vi only smacked isha as a reflex because she chomped down on vi s arm like a chicken wing STOP SPREADING LIES,vi only smacked isha as a reflex because she chomped down on vi s arm like a chicken wing STOP SPREADING LIES,"['""vi""', '""only""', '""smacked""', '""isha""', '""as""', '""a""', '""reflex""', '""because""', '""she""', '""chomped""', '""down""', '""on""', '""vi""', '""s""', '""arm""', '""like""', '""a""', '""chicken""', '""wing""', '""STOP""', '""SPREADING""', '""LIES""']"
57,Without Christ what s the point?,en,0.0,5.0,3.0,ChristusVi5928,Without Christ what s the point?,Without Christ what s the point ,"['""Without""', '""Christ""', '""what""', '""s""', '""the""', '""point""', '""?""']"
1683,so I loved act II but I really don't understand what they're doing with vi why does her character feel so glossed over? I wish we could have focused a little more on her pitfighter era and the way she copes with alcohol but guess not,en,14.0,14.0,248.0,chichasaraconte,so I loved act II but I really don't understand what they're doing with vi why does her character feel so glossed over? I wish we could have focused a little more on her pitfighter era and the way she copes with alcohol but guess not,so I loved act II but I really don t understand what they re doing with vi why does her character feel so glossed over I wish we could have focused a little more on her pitfighter era and the way she copes with alcohol but guess not,"['""so""', '""I""', '""loved""', '""act""', '""II""', '""but""', '""I""', '""really""', '""do""', '""n\'t""', '""understand""', '""what""', '""they""', '""\'re""', '""doing""', '""with""', '""vi""', '""why""', '""does""', '""her""', '""character""', '""feel""', '""so""', '""glossed""', '""over""', '""?""', '""I""', '""wish""', '""we""', '""could""', '""have""', '""focused""', '""a""', '""little""', '""more""', '""on""', '""her""', '""pitfighter""', '""era""', '""and""', '""the""', '""way""', '""she""', '""copes""', '""with""', '""alcohol""', '""but""', '""guess""', '""not""']"
3326,I love Jinx giving Isha a makeover then going you re lucky my big sis didn t do this with me at all because she was too butch ,en,10.0,1.0,355.0,Jbandos,I love Jinx giving Isha a makeover then going you re lucky my big sis didn t do this with me at all because she was too butch ,I love Jinx giving Isha a makeover then going you re lucky my big sis didn t do this with me at all because she was too butch ,"['""I""', '""love""', '""Jinx""', '""giving""', '""Isha""', '""a""', '""makeover""', '""then""', '""going""', '""you""', '""re""', '""lucky""', '""my""', '""big""', '""sis""', '""didn""', '""t""', '""do""', '""this""', '""with""', '""me""', '""at""', '""all""', '""because""', '""she""', '""was""', '""too""', '""butch""']"
20,Ten years without a drink today I personally don t think it deserves a treat but I also WILL accept your money your synth equipment your hot writhing bodies etc,en,0.0,5.0,0.0,vander_iam,Ten years without a drink today I personally don t think it deserves a treat but I also WILL accept your money your synth equipment your hot writhing bodies etc,Ten years without a drink today I personally don t think it deserves a treat but I also WILL accept your money your synth equipment your hot writhing bodies etc,"['""Ten""', '""years""', '""without""', '""a""', '""drink""', '""today""', '""I""', '""personally""', '""don""', '""t""', '""think""', '""it""', '""deserves""', '""a""', '""treat""', '""but""', '""I""', '""also""', '""WILL""', '""accept""', '""your""', '""money""', '""your""', '""synth""', '""equipment""', '""your""', '""hot""', '""writhing""', '""bodies""', '""etc""']"
112,What s the CA,en,6.0,176.0,20.0,ShiLLin_ViLLian,What s the CA,What s the CA,"['""What""', '""s""', '""the""', '""CA""']"
381, Why are you so upset it s just a TV show? IT S NOT JUST A TV SHOW. Arcane has been so comforting and such a huge support for me ever since I watched it for the first time in April of 2022. It has helped through so much. It s more than just a TV show. It s a masterpiece.,en,2.0,3.0,71.0,ViSnoffy, Why are you so upset it s just a TV show? IT S NOT JUST A TV SHOW. Arcane has been so comforting and such a huge support for me ever since I watched it for the first time in April of 2022. It has helped through so much. It s more than just a TV show. It s a masterpiece., Why are you so upset it s just a TV show IT S NOT JUST A TV SHOW Arcane has been so comforting and such a huge support for me ever since I watched it for the first time in April of It has helped through so much It s more than just a TV show It s a masterpiece ,"['""Why""', '""are""', '""you""', '""so""', '""upset""', '""it""', '""s""', '""just""', '""a""', '""TV""', '""show""', '""?""', '""IT""', '""S""', '""NOT""', '""JUST""', '""A""', '""TV""', '""SHOW""', '"".""', '""Arcane""', '""has""', '""been""', '""so""', '""comforting""', '""and""', '""such""', '""a""', '""huge""', '""support""', '""for""', '""me""', '""ever""', '""since""', '""I""', '""watched""', '""it""', '""for""', '""the""', '""first""', '""time""', '""in""', '""April""', '""of""', '""2022""', '"".""', '""It""', '""has""', '""helped""', '""through""', '""so""', '""much""', '"".""', '""It""', '""s""', '""more""', '""than""', '""just""', '""a""', '""TV""', '""show""', '"".""', '""It""', '""s""', '""a""', '""masterpiece""', '"".""']"
49,Need vi from arcane to impregnate me,en,0.0,18.0,4.0,melodyqt_,Need vi from arcane to impregnate me,Need vi from arcane to impregnate me,"['""Need""', '""vi""', '""from""', '""arcane""', '""to""', '""impregnate""', '""me""']"
13,JACK ST OV 70.5 2H,en,1.0,3.0,1.0,ProfitVIPs,JACK ST OV 70.5 2H,JACK ST OV H,"['""JACK""', '""ST""', '""OV""', '""70.5""', '""2H""']"
4469,Life series if it was woke!!!?!?! GAYrian GemiBItay Mumbo Jumbo PANlescentMoon,en,17.0,30.0,302.0,RealitysLie,Life series if it was woke!!!?!?! GAYrian GemiBItay Mumbo Jumbo PANlescentMoon,Life series if it was woke GAYrian GemiBItay Mumbo Jumbo PANlescentMoon,"['""Life""', '""series""', '""if""', '""it""', '""was""', '""woke""', '""!""', '""!""', '""!""', '""?""', '""!""', '""?""', '""!""', '""GAYrian""', '""GemiBItay""', '""Mumbo""', '""Jumbo""', '""PANlescentMoon""']"
